,Open,High,Low,Close,return,rv_gkyz,GPR_AI,EPU,GPR_AI_sc,EPU_sc
2000-05-16,1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,0.9375105396318106,0.5645748567487435,93.48,86.9,0.06347434109582133,0.20102604059873
2000-05-17,1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,-1.2519718264096238,0.7994532935324232,93.93,77.65,0.07688965062444253,0.034950006594753176
2000-05-18,1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,-0.7341489575181015,0.8900878877368841,54.59,88.46,-1.4391453292928238,0.2272809517093922
2000-05-19,1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,-2.1279500834297727,1.373141408224929,53.09,60.87,-1.5169784449918335,-0.32432124647537985
2000-05-22,1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,-0.4437836972822325,4.4529018245679355,76.23,89.47,-0.506380381792911,0.24403353915144965
2000-05-23,1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,-1.9362083559102845,0.9389737333532895,104.06,149.16,0.3629948114969494,0.9982476768278465
2000-05-24,1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1.8169184098520843,3.057050047518948,84.02,84.67,-0.23457254685566747,0.16266476820895376
2000-05-25,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,-1.2609113327974117,3.0535373591338844,95.66,57.33,0.12787235167516017,-0.4127351810027589
2000-05-26,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,-0.25366559841284453,1.2070594441157372,55.68,53.02,-1.383916812675872,-0.5280621691328943
2000-05-30,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,3.1733002241273844,1.1449969439136234,54.86,67.7,-1.4253627979438628,-0.16739516684460917
2000-05-31,1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,-0.1301402293098524,0.8815136609933257,131.96,96.16,1.0265403898241643,0.35044076463155055
2000-06-01,1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,1.9663269874029277,0.4396362374938184,85.95,50.57,-0.17112953231591405,-0.5978748444973996
2000-06-02,1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1.9446456896420408,1.2956195323303368,46.9,35.07,-1.863292332266267,-1.1379707657781926
2000-06-05,1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,-0.6540169012008555,0.20162785723991114,46.67,90.53,-1.8770255463735646,0.26141328472374153
2000-06-06,1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,-0.6692993404042076,0.47219721043162577,108.55,28.17,0.48100169456807074,-1.461262488140231
2000-06-07,1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,0.923126844668116,0.5641608561121387,63.79,42.22,-1.004068212619953,-0.8641721395096756
2000-06-08,1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,-0.6607485476626416,0.6853632874225355,60.3,47.88,-1.161243151668763,-0.6785332636834194
2000-06-09,1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,-0.3234471699907343,0.6914826821409256,42.42,31.39,-2.143754309622395,-1.3015533098782934
2000-06-12,1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,-0.754405228380546,0.4584251386090718,78.61,44.63,-0.4204972031982385,-0.782257078185516
2000-06-13,1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,1.608021221744243,0.8546467208917703,120.6,57.43,0.7750699103161136,-0.4101635147594079
2000-06-14,1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,0.07483708834083866,0.5790626170820704,104.1,30.64,0.36406841229883913,-1.3372383081981143
2000-06-15,1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,0.5553891236846383,0.5798469683196111,67.05,107.13,-0.8648336454613699,0.5098515581963603
2000-06-16,1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,-0.9697050911417971,0.5942272403716554,53.22,71.23,-1.5101464182061881,-0.09239241662260646
2000-06-19,1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,1.460139913271512,1.2312285474234657,95.57,55.54,0.12524289132631494,-0.4595427356521185
2000-06-20,1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,-0.6786129112329043,0.4938535010001052,88.68,56.18,-0.08378026108421392,-0.4426360362285365
2000-06-21,1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,0.2152263211684242,0.44480427084228147,72.94,30.82,-0.6296241453586311,-1.328594876096515
2000-06-22,1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,-1.8388167747017907,0.9516660384032322,59.05,49.88,-1.2197603573826767,-0.6181475174530685
2000-06-23,1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,-0.7395562633629121,0.9027126033353666,56.44,84.03,-1.3460448977812358,0.15146853312218989
2000-06-26,1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,0.9548626596742145,0.4331973849457697,57.53,31.14,-1.2926094686641334,-1.3133526828149473
2000-06-27,1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,-0.32761480918897745,0.3444619899779996,90.88,93.77,-0.015323723932605872,0.31330158630222615
2000-06-28,1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,0.29393161919409894,0.6517814399808503,58.15,107.03,-1.2626649264695349,0.508473502701221
2000-06-29,1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,-0.8580674562089075,0.7230901795269717,57.46,166.32,-1.2960105587033401,1.1589341582809645
2000-06-30,1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,0.8429461805284734,0.3348273585760248,39.2,170.03,-2.364282875752614,1.1914882156995668
2000-07-03,1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,1.0218521276461743,0.41930337764097053,52.62,47.4,-1.5418191979969091,-0.6934011145704343
2000-07-05,1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,-1.598929617329866,0.7434053854874039,69.18,58.73,-0.7774716892894289,-0.37713341271668666
2000-07-06,1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,0.7192881877199921,0.9596614803405304,67.42,68.64,-0.849460684477424,-0.14704741280777434
2000-07-07,1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,1.5145545764216402,0.8565394747973807,57.11,58.15,-1.313078399844779,-0.3917786492175959
2000-07-10,1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,-0.22203475506827924,0.2985200816160855,59.8,36.62,-1.18450314660243,-1.0741523767041143
2000-07-11,1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,0.3558271818368465,0.7151141330600478,85.75,22.28,-0.17763741936438626,-1.807396369218495
2000-07-12,1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,0.8097454201544736,0.3837355061143204,70.41,37.92,-0.7282402928904785,-1.02267658488698
2000-07-13,1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,0.1953935942965212,0.29337576260300763,59.96,61.09,-1.177038855582551,-0.3189975808498201
2000-07-14,1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,0.9408493660190482,0.18553410005748566,47.21,46.04,-1.8448885282001566,-0.7363588899233119
2000-07-17,1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,0.03377022618457108,0.31795652180317985,46.49,51.37,-1.8878205719449728,-0.5747137377879837
2000-07-18,1510.489990234375,1510.489990234375,1491.3499755859375,1493.739990234375,-1.115105945617103,0.3327715275417461,70.0,41.82,-0.7445545447050443,-0.8782190967689772
2000-07-19,1493.739990234375,1495.6300048828125,1479.9200439453125,1481.9599609375,-0.7917525979241625,0.31535422018777143,62.07,61.51,-1.080425038657984,-0.3088872456846031
2000-07-20,1481.9599609375,1501.9200439453125,1481.9599609375,1495.5699462890625,0.914185956935876,0.5721225969645469,64.57,35.13,-0.9701173862422989,-1.1354483348785844
2000-07-21,1495.5699462890625,1495.5699462890625,1477.9100341796875,1480.18994140625,-1.033695083770937,0.2927187408750664,40.97,22.91,-2.2409121635537654,-1.7662500131381318
2000-07-24,1480.18994140625,1485.8800048828125,1463.800048828125,1464.2900390625,-1.07999082984729,0.6701427701360214,63.99,40.18,-0.9953234590330494,-0.9372518373187947
2000-07-25,1464.2900390625,1476.22998046875,1464.2900390625,1474.469970703125,0.6928073285986649,0.14434027488121212,74.73,71.02,-0.5618970986848784,-0.09674926422438045
2000-07-26,1474.469970703125,1474.469970703125,1452.4200439453125,1452.4200439453125,-1.5067422285769314,0.2581427444943806,65.42,55.3,-0.9335835496711731,-0.46593302373475964
2000-07-27,1452.4200439453125,1464.9100341796875,1445.3299560546875,1449.6199951171875,-0.19297112785032444,0.8909606985951399,61.42,24.81,-1.1098330519885475,-1.6486823595698064
2000-07-28,1449.6199951171875,1456.6800537109375,1413.8900146484375,1419.8900146484375,-2.072203561206855,2.7859510197157866,37.2,27.11,-2.51057332781086,-1.517859838650212
2000-07-31,1419.8900146484375,1437.6500244140625,1418.7099609375,1430.8299560546875,0.7675250620293993,0.6518223514629977,49.49,64.9,-1.7131329593021867,-0.22972329767801042
2000-08-01,1430.8299560546875,1443.5400390625,1428.9599609375,1438.0999755859375,0.5068116172807686,0.4160498364979279,47.23,72.25,-1.8437053391726708,-0.07141165961784421
2000-08-02,1438.0999755859375,1451.5899658203125,1433.489990234375,1438.699951171875,0.04171131882032519,0.7865217074128746,52.63,34.39,-1.5412883648832676,-1.1668637927142693
2000-08-03,1438.699951171875,1454.18994140625,1425.4300537109375,1452.56005859375,0.9587663196748386,1.639997349357998,55.96,162.04,-1.3699041965763163,1.1204640726631996
2000-08-04,1452.56005859375,1462.9300537109375,1451.31005859375,1462.9300537109375,0.711375339942963,0.12249094283649671,38.58,35.8,-2.408819065544138,-1.1075702591212608
2000-08-07,1462.9300537109375,1480.800048828125,1460.719970703125,1479.3199462890625,1.1141175706899775,0.4525407139699379,51.7,25.33,-1.5910924944527227,-1.6180740306955133
2000-08-08,1479.3199462890625,1484.52001953125,1472.6099853515625,1482.800048828125,0.2349738799248673,0.3031007884721018,48.03,35.46,-1.7967840722730217,-1.1216515162347993
2000-08-09,1482.800048828125,1490.3299560546875,1471.1600341796875,1472.8699951171875,-0.6719350214888085,0.6636246089625591,76.88,18.69,-0.482661592394122,-2.0666642759275877
2000-08-10,1472.8699951171875,1475.1500244140625,1459.8900146484375,1460.25,-0.8605221070946711,0.2546036396001382,54.45,39.75,-1.4463186878805239,-0.9531288161661953
2000-08-11,1460.25,1475.719970703125,1453.06005859375,1471.8399658203125,0.7905641586007474,0.9558341626294108,40.54,17.95,-2.2703863414918897,-2.126277189500292
2000-08-14,1471.8399658203125,1491.6400146484375,1468.56005859375,1491.56005859375,1.3309295881220085,0.5315655636742487,43.97,25.45,-2.0435018718492466,-1.6110998307879125
2000-08-15,1491.56005859375,1493.1199951171875,1482.739990234375,1484.4300537109375,-0.4791695036623892,0.15463997308427585,65.31,99.39,-0.9382846296108138,0.39919240537209555
2000-08-16,1484.4300537109375,1496.0899658203125,1475.739990234375,1479.8499755859375,-0.3090181578268623,0.9009404328003854,74.43,75.24,-0.5731340778437355,-0.011574199349929063
2000-08-17,1479.8499755859375,1499.3199462890625,1479.8499755859375,1496.0699462890625,1.090091920947978,0.39521118549824663,54.46,39.08,-1.4458056938010124,-0.978212930281777
2000-08-18,1496.0699462890625,1499.469970703125,1488.989990234375,1491.719970703125,-0.2911837030270272,0.21320413834114274,25.72,25.95,-3.541489596461851,-1.5823903314882004
2000-08-21,1491.719970703125,1502.8399658203125,1491.1300048828125,1499.47998046875,0.5188571343542924,0.2019546277538893,40.76,34.8,-2.2552676813304897,-1.1493753699511096
2000-08-22,1499.47998046875,1508.449951171875,1497.4200439453125,1498.1300048828125,-0.09007013479403823,0.2661666786481086,55.69,42.37,-1.3834151498834435,-0.8589388143047174
2000-08-23,1498.1300048828125,1507.199951171875,1489.52001953125,1505.969970703125,0.5219522441311926,0.590919979714882,77.02,24.5,-0.47757918299610236,-1.6672363550655953
2000-08-24,1505.969970703125,1511.1600341796875,1501.25,1508.31005859375,0.15526681914089885,0.20713613857357216,48.12,29.26,-1.7915544122393368,-1.4052422601808194
2000-08-25,1508.31005859375,1513.469970703125,1505.0899658203125,1506.449951171875,-0.12340004855381842,0.1482597363992929,28.72,26.38,-3.233296121743167,-1.5581391707835899
2000-08-28,1506.449951171875,1523.949951171875,1506.449951171875,1514.0899658203125,0.5058718739776826,0.5681295038150225,49.44,21.61,-1.7159566826318036,-1.852451887951083
2000-08-29,1514.0899658203125,1514.81005859375,1505.4599609375,1509.8399658203125,-0.2810913542595063,0.1611565273459214,83.75,20.59,-0.24356400121869975,-1.9237991563510644
2000-08-30,1509.8399658203125,1510.489990234375,1500.0899658203125,1502.5899658203125,-0.4813399257303448,0.14917238434270583,70.79,23.52,-0.7132043710973366,-1.727474176708889
2000-08-31,1502.5899658203125,1525.2099609375,1502.5899658203125,1517.6800537109375,0.9992625399822193,0.7305646334780346,67.84,118.97,-0.832112205152318,0.6645384892992398
2000-09-01,1517.6800537109375,1530.0899658203125,1515.530029296875,1520.77001953125,0.20339099284438192,0.44111236810664156,45.53,26.27,-1.9461093391829605,-1.5643051204527534
2000-09-05,1520.77001953125,1520.77001953125,1504.2099609375,1507.0799560546875,-0.9042823704100792,0.2835177381493727,52.14,21.4,-1.5674185455450567,-1.8668617006957973
2000-09-06,1507.0799560546875,1512.6099853515625,1492.1199951171875,1492.25,-0.9888926610032613,0.5523102972225682,55.97,34.68,-1.3694050436665395,-1.1544725139379048
2000-09-07,1492.25,1505.3399658203125,1492.25,1502.510009765625,0.6852001412039173,0.20002402879670172,56.8,33.24,-1.328283210767176,-1.2170524237846467
2000-09-08,1502.510009765625,1502.510009765625,1489.8800048828125,1494.5,-0.5345346736805905,0.24591692339470475,40.67,42.87,-2.261442701226489,-0.8416272394402067
2000-09-11,1494.5,1506.760009765625,1483.010009765625,1489.260009765625,-0.35123438910489935,1.2144624744795958,43.71,79.54,-2.060069265426564,0.0704364809713684
2000-09-12,1489.260009765625,1496.9300537109375,1479.6700439453125,1481.989990234375,-0.489358622753845,0.5799756138416438,58.45,89.17,-1.248290061548485,0.23907734869863412
2000-09-13,1481.989990234375,1487.449951171875,1473.6099853515625,1484.9100341796875,0.196841475218659,0.4219625151185203,64.97,39.56,-0.9528654601609976,-0.9601990131800683
2000-09-14,1484.9100341796875,1494.1600341796875,1476.72998046875,1480.8699951171875,-0.27244377678344206,0.6597641614449098,47.46,108.67,-1.8301345631333978,0.5309126890667479
2000-09-15,1480.8699951171875,1480.9599609375,1460.219970703125,1465.81005859375,-1.0221718934521251,0.5909169273880192,43.7,63.34,-2.0607084392657873,-0.265626033747948
2000-09-18,1465.81005859375,1467.77001953125,1441.9200439453125,1444.510009765625,-1.4637860201737054,0.7509263378462421,56.2,46.02,-1.3579490745403604,-0.7370000464473893
2000-09-19,1444.510009765625,1461.1600341796875,1444.510009765625,1459.9000244140625,1.0597786475541067,0.222855494246395,79.67,12.73,-0.3830804218372448,-2.633343165277318
2000-09-20,1459.9000244140625,1460.489990234375,1430.949951171875,1451.3399658203125,-0.5880712886379447,1.9540408952494426,82.55,74.58,-0.28387992769260595,-0.02457535584891911
2000-09-21,1451.3399658203125,1452.77001953125,1436.300048828125,1449.050048828125,-0.15790410644246164,0.6403615926026709,59.11,39.37,-1.2169233470655807,-0.9673032490285961
2000-09-22,1449.050048828125,1449.050048828125,1421.8800048828125,1448.719970703125,-0.02278152677423347,1.7911946334350943,45.71,149.19,-1.9350871489653283,0.9985444333330108
2000-09-25,1448.719970703125,1457.4200439453125,1435.9300537109375,1439.030029296875,-0.6711091870692856,0.9293757884375089,43.2,49.24,-2.0928550454753174,-0.6372034299495204
2000-09-26,1439.030029296875,1448.0400390625,1425.25,1427.2099609375,-0.8247833681979313,0.9955026080470629,62.88,88.3,-1.0442061640435913,0.22460953805024914
2000-09-27,1427.2099609375,1437.219970703125,1419.43994140625,1426.5699462890625,-0.0448538205449603,0.7740218710720417,63.24,48.99,-1.0282583990249488,-0.644714500411499
2000-09-28,1426.5699462890625,1461.68994140625,1425.780029296875,1458.2900390625,2.1991619230550556,1.2253904939807592,55.72,26.02,-1.3819107018161325,-1.5784152080457379
2000-09-29,1458.2900390625,1458.2900390625,1436.2900390625,1436.510009765625,-1.504797562522097,0.2806386062385309,36.22,16.09,-2.585152507017322,-2.2876986275033073
2000-10-02,1436.52001953125,1445.5999755859375,1429.8299560546875,1436.22998046875,-0.019495624296930865,0.6014287966516602,47.42,99.0,-1.8324899673641182,0.39339077009878415
2000-10-03,1436.22998046875,1454.8199462890625,1425.280029296875,1426.4599609375,-0.682578809750394,1.9241079660003404,84.39,64.07,-0.22229774029646415,-0.2487165974253275
2000-10-04,1426.4599609375,1439.989990234375,1416.31005859375,1434.3199462890625,0.5495008622973145,1.2580427529047986,81.63,199.46,-0.31518770467449075,1.4270547296454932
2000-10-05,1434.3199462890625,1444.1700439453125,1431.800048828125,1436.280029296875,0.13656262308240105,0.362799229313656,58.83,97.13,-1.2301874484754522,0.36525130921589927
2000-10-06,1436.280029296875,1443.300048828125,1397.06005859375,1408.989990234375,-1.9183329360550159,3.8798951318555583,56.48,28.34,-1.3440657908956697,-1.4523841852334456
2000-10-09,1408.989990234375,1409.68994140625,1392.47998046875,1402.030029296875,-0.49519214459810945,0.6596922239505538,67.32,26.7,-0.8536072033508665,-1.540346982759749
2000-10-10,1402.030029296875,1408.8299560546875,1383.8499755859375,1387.02001953125,-1.0763632361505893,1.152732128432032,104.76,32.69,0.38172351373865826,-1.2416728021214734
2000-10-11,1387.02001953125,1387.02001953125,1349.6700439453125,1364.5899658203125,-1.6303582750874754,2.698950129199936,115.33,53.55,0.6502511678107266,-0.5133847560170524
2000-10-12,1364.5899658203125,1374.9300537109375,1328.06005859375,1329.780029296875,-2.5840455121106687,3.4353553730124577,80.7,27.37,-0.34719647728229974,-1.5037752366247807
2000-10-13,1329.780029296875,1374.1700439453125,1327.0799560546875,1374.1700439453125,3.283640742377901,1.9140737319416843,59.32,24.14,-1.2070164390559368,-1.6890798385555124
2000-10-16,1374.1700439453125,1379.47998046875,1365.06005859375,1374.6199951171875,0.03273812619367224,0.5516947652210249,136.8,88.52,1.127165830282969,0.228281486305493
2000-10-17,1374.6199951171875,1380.989990234375,1342.3399658203125,1349.969970703125,-1.809497745525861,2.7640711583318462,125.03,69.39,0.8758441481228396,-0.13101137456278336
2000-10-18,1349.969970703125,1356.6500244140625,1305.7900390625,1342.1300048828125,-0.5824440440586927,7.169047021589357,138.67,60.14,1.1650933181859857,-0.34212501344963914
2000-10-19,1342.1300048828125,1389.9300537109375,1342.1300048828125,1388.760009765625,3.4153361859011895,1.6174922497893471,84.38,70.63,-0.22262878364011657,-0.1048748402749917
2000-10-20,1388.760009765625,1408.469970703125,1382.18994140625,1396.9300537109375,0.5865740397982498,1.6408426478117937,70.65,65.89,-0.7187345099975305,-0.20738377017391546
2000-10-23,1396.9300537109375,1406.9599609375,1387.75,1395.780029296875,-0.0823590308256553,0.942360928475491,71.19,50.73,-0.6974640322156862,-0.59321344921515
2000-10-24,1395.780029296875,1415.6400146484375,1388.1300048828125,1398.1300048828125,0.1682213178921447,1.9146175251925566,99.84,37.47,0.24734701687830568,-1.0402926522413853
2000-10-25,1398.1300048828125,1398.1300048828125,1362.2099609375,1364.9000244140625,-2.4054449199316688,1.1519337099913838,95.79,38.35,0.13166609686807826,-1.006037695120642
2000-10-26,1364.9000244140625,1372.719970703125,1337.81005859375,1364.43994140625,-0.03371386620443132,3.3174899438804157,63.92,121.78,-0.9983810099230652,0.6989865502389099
2000-10-27,1364.43994140625,1384.5699462890625,1364.1300048828125,1379.5799560546875,1.1035028060664311,0.6355907794219207,56.38,110.96,-1.3490161895899566,0.5616853175320005
2000-10-30,1379.5799560546875,1406.3599853515625,1376.8599853515625,1398.6600341796875,1.3735586682098206,1.5182361244505451,60.26,87.77,-1.1630968406897568,0.21572577736229928
2000-10-31,1398.6600341796875,1432.219970703125,1398.6600341796875,1429.4000244140625,2.174013303587748,0.985303322695602,97.28,43.3,0.17478425528211344,-0.8269000117468382
2000-11-01,1429.4000244140625,1429.5999755859375,1410.449951171875,1421.219970703125,-0.5739155817162054,0.7821102063717047,76.94,43.8,-0.48048228458461956,-0.8099581296995675
2000-11-02,1421.219970703125,1433.4000244140625,1421.219970703125,1428.3199462890625,0.49832537781229863,0.26818596276187373,48.8,61.95,-1.7523547122435346,-0.2983692430217013
2000-11-03,1428.3199462890625,1433.2099609375,1420.9200439453125,1426.68994140625,-0.11418559823153857,0.36580266561329644,40.64,55.23,-2.2635040782125144,-0.4678020825241611
2000-11-06,1428.760009765625,1438.4599609375,1427.719970703125,1432.18994140625,0.38476655269594884,0.2796377595498409,41.33,17.41,-2.216473044599788,-2.171350587771489
2000-11-07,1432.18994140625,1436.219970703125,1423.260009765625,1431.8699951171875,-0.022342150477599916,0.4106438494566612,63.18,61.2,-1.0309100454054745,-0.3163429331657593
2000-11-08,1431.8699951171875,1437.280029296875,1408.780029296875,1409.280029296875,-1.5902322423898214,1.0287992282958758,40.08,89.2,-2.302264987019,0.23957371750421755
2000-11-09,1409.280029296875,1409.280029296875,1369.6800537109375,1400.1400146484375,-0.6506714376939785,3.898210969375526,42.71,232.64,-2.124721751961361,1.6541211555771875
2000-11-10,1400.1400146484375,1400.1400146484375,1365.969970703125,1365.97998046875,-2.470013662903212,0.6955246834015107,26.2,234.41,-3.489836181795873,1.6653056666275987
2000-11-13,1365.97998046875,1365.97998046875,1328.6199951171875,1351.260009765625,-1.0834607728647911,3.391658851008254,51.02,118.95,-1.628078749146421,0.6642904022581461
2000-11-14,1351.260009765625,1390.06005859375,1351.260009765625,1382.949951171875,2.318136570591192,1.9312744357871212,54.41,85.32,-1.4483716067692674,0.17394965309261604
2000-11-15,1382.949951171875,1395.9599609375,1374.75,1389.81005859375,0.4948225879737868,1.0774618191446697,66.14,192.21,-0.9030066761140626,1.3724195542412383
2000-11-16,1389.81005859375,1394.760009765625,1370.3900146484375,1372.3199462890625,-1.266439019045086,0.9339875500881152,53.49,341.02,-1.496009990361515,2.2184711056219455
2000-11-17,1372.3199462890625,1384.8499755859375,1355.550048828125,1367.719970703125,-0.33576006531063146,2.2429355552115275,27.53,287.41,-3.351510240078413,1.966093518239392
2000-11-20,1367.719970703125,1367.719970703125,1341.6700439453125,1342.6199951171875,-1.852217322376188,0.5236930789439135,36.28,182.25,-2.580528766509914,1.2939029718990147
2000-11-21,1342.6199951171875,1355.8699951171875,1333.6199951171875,1347.3499755859375,0.35167569862350806,1.3211192359673067,54.14,315.77,-1.4622684110723134,2.104955915267192
2000-11-22,1347.3499755859375,1347.3499755859375,1321.8900146484375,1322.3599853515625,-1.872167427473288,0.46572050020802996,59.02,163.71,-1.221179943719043,1.135594140854986
2000-11-24,1322.3599853515625,1343.8299560546875,1322.3599853515625,1341.77001953125,1.4571644470684244,0.4767390033595388,63.16,46.73,-1.0317944871580378,-0.7144078764366714
2000-11-27,1341.77001953125,1362.5,1341.77001953125,1348.969970703125,0.5351664138539549,1.06465314708622,77.63,67.43,-0.45554168566455067,-0.1732919831515713
2000-11-28,1348.969970703125,1358.81005859375,1334.969970703125,1336.0899658203125,-0.9593904031944647,1.2109925935738153,64.27,72.64,-0.9831266114863468,-0.06346778689404546
2000-11-29,1336.0899658203125,1352.3800048828125,1329.280029296875,1341.9300537109375,0.43615037272983603,1.410629712950679,56.15,51.24,-1.3604355092858527,-0.5784527676260247
2000-11-30,1341.9100341796875,1341.9100341796875,1294.9000244140625,1314.949951171875,-2.031031130031256,4.767203000024715,44.77,109.05,-1.993132975137349,0.536063679529998
2000-12-01,1314.949951171875,1334.6700439453125,1307.02001953125,1315.22998046875,0.021293546845558804,2.191060216741419,46.47,167.48,-1.8890225983198596,1.1691901683605375
2000-12-04,1315.1800537109375,1332.06005859375,1310.22998046875,1324.969970703125,0.7378255132535632,1.1527611840048746,50.75,77.21,-1.6429013740399274,0.026564686917251994
2000-12-05,1324.969970703125,1376.56005859375,1324.969970703125,1376.5400390625,3.8183337202680154,1.6633451260286691,56.43,147.9,-1.3465398936631245,0.985729703936623
2000-12-06,1376.5400390625,1376.5400390625,1346.1500244140625,1351.4599609375,-1.8387672115670557,1.1858186716048402,51.85,105.31,-1.5829992702921933,0.48456726868139516
2000-12-07,1351.4599609375,1353.5,1339.260009765625,1343.550048828125,-0.5870059698293583,0.42621458599521705,62.72,156.75,-1.051323388918045,1.071486654970131
2000-12-08,1343.550048828125,1380.3299560546875,1343.550048828125,1369.8900146484375,1.9415054389011632,2.190820960945913,40.54,183.24,-2.2703863414918897,1.3018970022286724
2000-12-11,1369.8900146484375,1389.050048828125,1364.1400146484375,1380.199951171875,0.7497925487985166,1.4201360041665931,60.18,156.11,-1.1668079129753348,1.0654494548411382
2000-12-12,1380.199951171875,1380.27001953125,1370.27001953125,1371.1800537109375,-0.6556658664756471,0.09829423241751387,62.88,75.8,-1.0442061640435913,-0.0006320390217015747
2000-12-13,1371.1800537109375,1385.8199462890625,1358.47998046875,1359.989990234375,-0.8194382562943504,1.7257531596724944,65.12,62.09,-0.9464233574087251,-0.29503826707690595
2000-12-14,1359.989990234375,1359.989990234375,1340.47998046875,1340.9300537109375,-1.4113896457878423,0.27444765899536655,58.84,142.53,-1.229712644488223,0.9311555083118795
2000-12-15,1340.9300537109375,1340.9300537109375,1305.3800048828125,1312.1500244140625,-2.1696411279964054,1.7913639457495625,32.0,189.31,-2.931200001093272,1.34998620658806
2000-12-18,1312.1500244140625,1332.3199462890625,1312.1500244140625,1322.739990234375,0.8038303521842073,0.9139296006589112,52.47,85.5,-1.5497938230303925,0.17705949980096666
2000-12-19,1322.9599609375,1346.43994140625,1305.199951171875,1305.5999755859375,-1.3042648854882348,4.164755796082779,68.53,108.63,-0.8038429694965962,0.5303694321008515
2000-12-20,1305.5999755859375,1305.5999755859375,1261.1600341796875,1264.739990234375,-3.1796126791936357,2.091024712744124,80.9,46.86,-0.3402818468901708,-0.7103084866177166
2000-12-21,1264.739990234375,1285.31005859375,1254.0699462890625,1274.8599853515625,0.7969797433423939,2.781852136072723,54.08,31.89,-1.4653660006546814,-1.2782338973188894
2000-12-22,1274.8599853515625,1305.969970703125,1274.8599853515625,1305.949951171875,2.409435072348548,0.6637988274209211,41.05,116.65,-2.235462741192384,0.6354785366213047
2000-12-26,1305.969970703125,1315.93994140625,1301.6400146484375,1315.18994140625,0.7050389439815639,0.40572383059062883,45.7,55.94,-1.9356983532675442,-0.4489533703879162
2000-12-27,1315.18994140625,1332.030029296875,1310.9599609375,1328.9200439453125,1.038551801890451,0.8544747197886324,80.46,122.64,-0.3555166896939657,0.709370642486127
2000-12-28,1328.9200439453125,1335.9300537109375,1325.780029296875,1334.219970703125,0.398021412730193,0.2296379845293476,53.59,61.06,-1.4907923772419045,-0.3197224052853264
2000-12-29,1334.219970703125,1340.0999755859375,1317.510009765625,1320.280029296875,-1.050297197343172,1.0189748917742907,25.51,54.59,-3.5643918111312973,-0.4850012919645794
2001-01-02,1320.280029296875,1320.280029296875,1276.050048828125,1283.27001953125,-2.8432334521416402,2.6825462360522003,55.18,133.91,-1.4091155154908859,0.8390994800112492
2001-01-03,1283.27001953125,1347.760009765625,1274.6199951171875,1347.56005859375,4.888407020840131,6.334804051897605,76.8,231.58,-0.4855699833409904,1.6473822742776318
2001-01-04,1347.56005859375,1350.239990234375,1329.1400146484375,1333.3399658203125,-1.0608546388114073,0.8056065640339501,44.82,36.08,-1.9900148709491936,-1.0960739828107784
